Rvals*1e9,0a1,0a1
4.752694331908409183e-08,-7.125666283564334663e+03,-2.919530445344814318e+00
4.756876923168332020e-08,-7.125666577241928280e+03,-2.919897544917775534e+00
4.761059514428255519e-08,-7.125666869888449583e+03,-2.920263355632758628e+00
4.765242105688178356e-08,-7.125667161508416029e+03,-2.920627883141361902e+00
4.769424696948101193e-08,-7.125667452106327801e+03,-2.920991133064898992e+00
4.773607288208024029e-08,-7.125667741686656882e+03,-2.921353110995533520e+00
4.777789879467946866e-08,-7.125668030253856159e+03,-2.921713822496357249e+00
4.781972470727870365e-08,-7.125668317812349414e+03,-2.922073273101128521e+00
4.786155061987793202e-08,-7.125668604366543150e+03,-2.922431468313884118e+00
4.790337653247716038e-08,-7.125668889920814763e+03,-2.922788413611295155e+00
4.794520244507638875e-08,-7.125669174479523463e+03,-2.923144114439709451e+00
4.798702835767561712e-08,-7.125669458047003900e+03,-2.923498576218467981e+00
4.802885427027485211e-08,-7.125669740627568899e+03,-2.923851804337626703e+00
4.807068018287408047e-08,-7.125670022225508546e+03,-2.924203804159805298e+00
4.811250609547330884e-08,-7.125670302845089282e+03,-2.924554581019236377e+00
4.815433200807253721e-08,-7.125670582490556626e+03,-2.924904140223099525e+00
4.819615792067176558e-08,-7.125670861166134273e+03,-2.925252487049041061e+00
4.823798383327100057e-08,-7.125671138876023178e+03,-2.925599626750106097e+00
4.827980974587022893e-08,-7.125671415624401561e+03,-2.925945564549651046e+00
4.832163565846945730e-08,-7.125671691415428540e+03,-2.926290305645357304e+00
4.836346157106868567e-08,-7.125671966253239589e+03,-2.926633855207116053e+00
4.840528748366791404e-08,-7.125672240141949260e+03,-2.926976218378589234e+00
4.844711339626714241e-08,-7.125672513085650280e+03,-2.927317400276304049e+00
4.848893930886637739e-08,-7.125672785088416276e+03,-2.927657405990869766e+00
4.853076522146560576e-08,-7.125673056154298138e+03,-2.927996240586686838e+00
4.857259113406483413e-08,-7.125673326287325835e+03,-2.928333909101480614e+00
4.861441704666406250e-08,-7.125673595491509332e+03,-2.928670416546842237e+00
4.865624295926329087e-08,-7.125673863770836761e+03,-2.929005767909105717e+00
4.869806887186252585e-08,-7.125674131129276248e+03,-2.929339968148755968e+00
4.873989478446175422e-08,-7.125674397570776819e+03,-2.929673022200872889e+00
4.878172069706098259e-08,-7.125674663099264762e+03,-2.930004934974604236e+00
4.882354660966021096e-08,-7.125674927718648178e+03,-2.930335711354870032e+00
4.886537252225943932e-08,-7.125675191432814245e+03,-2.930665356200359728e+00
4.890719843485866769e-08,-7.125675454245631045e+03,-2.930993874346056405e+00
4.894902434745790268e-08,-7.125675716160945740e+03,-2.931321270601098039e+00
4.899085026005713105e-08,-7.125675977182584575e+03,-2.931647549750833637e+00
4.903267617265635941e-08,-7.125676237314358332e+03,-2.931972716555207636e+00
4.907450208525558778e-08,-7.125676496560055057e+03,-2.932296775750943052e+00
4.911632799785481615e-08,-7.125676754923443696e+03,-2.932619732049999595e+00
4.915815391045405114e-08,-7.125677012408275914e+03,-2.932941590140075938e+00
4.919997982305327950e-08,-7.125677269018281550e+03,-2.933262354685485906e+00
4.924180573565250787e-08,-7.125677524757174069e+03,-2.933582030326815193e+00
4.928363164825173624e-08,-7.125677779628645112e+03,-2.933900621680528342e+00
4.932545756085096461e-08,-7.125678033636370856e+03,-2.934218133339510981e+00
4.936728347345019960e-08,-7.125678286784007469e+03,-2.934534569874379883e+00
4.940910938604942796e-08,-7.125678539075189292e+03,-2.934849935831434831e+00
4.945093529864865633e-08,-7.125678790513538843e+03,-2.935164235734653460e+00
4.949276121124788470e-08,-7.125679041102654082e+03,-2.935477474084831950e+00
4.953458712384711307e-08,-7.125679290846119329e+03,-2.935789655359551276e+00
4.957641303644634805e-08,-7.125679539747497984e+03,-2.936100784014503251e+00
4.961823894904557642e-08,-7.125679787810335256e+03,-2.936410864482420280e+00
4.966006486164480479e-08,-7.125680035038161805e+03,-2.936719901173679759e+00
4.970189077424403316e-08,-7.125680281434484641e+03,-2.937027898476719745e+00
4.974371668684326153e-08,-7.125680527002799863e+03,-2.937334860757264909e+00
4.978554259944248990e-08,-7.125680771746579921e+03,-2.937640792359629494e+00
4.982736851204172488e-08,-7.125681015669285443e+03,-2.937945697605864215e+00
4.986919442464095325e-08,-7.125681258774354319e+03,-2.938249580796503668e+00
4.991102033724018162e-08,-7.125681501065211705e+03,-2.938552446210723978e+00
4.995284624983940999e-08,-7.125681742545261841e+03,-2.938854298105575857e+00
4.999467216243863835e-08,-7.125681983217892594e+03,-2.939155140717395032e+00
5.003649807503787334e-08,-7.125682223086478189e+03,-2.939454978260836349e+00
5.007832398763710171e-08,-7.125682462154373752e+03,-2.939753814929246811e+00
5.012014990023633008e-08,-7.125682700424914401e+03,-2.940051654896102207e+00
5.016197581283555844e-08,-7.125682937901425248e+03,-2.940348502312975842e+00
5.020380172543478681e-08,-7.125683174587206850e+03,-2.940644361310523536e+00
5.024562763803401518e-08,-7.125683410485551576e+03,-2.940939236000187584e+00
5.028745355063325017e-08,-7.125683645599729061e+03,-2.941233130471397228e+00
5.032927946323247853e-08,-7.125683879932996206e+03,-2.941526048794152359e+00
5.037110537583170690e-08,-7.125684113488591720e+03,-2.941817995017657950e+00
5.041293128843093527e-08,-7.125684346269739763e+03,-2.942108973170836084e+00
5.045475720103016364e-08,-7.125684578279647212e+03,-2.942398987263348253e+00
5.049658311362939863e-08,-7.125684809521504576e+03,-2.942688041284472700e+00
5.053840902622862699e-08,-7.125685039998489628e+03,-2.942976139203760333e+00
5.058023493882785536e-08,-7.125685269713760135e+03,-2.943263284970662141e+00
5.062206085142708373e-08,-7.125685498670459310e+03,-2.943549482515841031e+00
5.066388676402631210e-08,-7.125685726871718543e+03,-2.943834735750415543e+00
5.070571267662554708e-08,-7.125685954320651035e+03,-2.944119048565262187e+00
5.074753858922477545e-08,-7.125686181020353615e+03,-2.944402424833199916e+00
5.078936450182400382e-08,-7.125686406973907651e+03,-2.944684868406596046e+00
5.083119041442323219e-08,-7.125686632184380869e+03,-2.944966383120848796e+00
5.087301632702246056e-08,-7.125686856654825533e+03,-2.945246972789762108e+00
5.091484223962169554e-08,-7.125687080388280265e+03,-2.945526641210894248e+00
5.095666815222092391e-08,-7.125687303387764587e+03,-2.945805392161149783e+00
5.099849406482015228e-08,-7.125687525656288017e+03,-2.946083229400414449e+00
5.104031997741938065e-08,-7.125687747196841883e+03,-2.946360156669172614e+00
5.108214589001860902e-08,-7.125687968012404781e+03,-2.946636177689409664e+00
5.112397180261783738e-08,-7.125688188105940753e+03,-2.946911296166378147e+00
5.116579771521707237e-08,-7.125688407480396563e+03,-2.947185515784467302e+00
5.120762362781630074e-08,-7.125688626138707150e+03,-2.947458840212637377e+00
5.124944954041552911e-08,-7.125688844083790173e+03,-2.947731273100782978e+00
5.129127545301475747e-08,-7.125689061318557833e+03,-2.948002818080693199e+00
5.133310136561398584e-08,-7.125689277845894139e+03,-2.948273478767362565e+00
5.137492727821322083e-08,-7.125689493668682189e+03,-2.948543258756592511e+00
5.141675319081244920e-08,-7.125689708789781434e+03,-2.948812161627794914e+00
5.145857910341167756e-08,-7.125689923212043141e+03,-2.949080190943330404e+00
5.150040501601090593e-08,-7.125690136938301293e+03,-2.949347350246716903e+00
5.154223092861013430e-08,-7.125690349971378964e+03,-2.949613643066031354e+00
5.158405684120936267e-08,-7.125690562314084673e+03,-2.949879072911093747e+00
5.162588275380859766e-08,-7.125690773969211477e+03,-2.950143643274391270e+00
5.166770866640782602e-08,-7.125690984939540613e+03,-2.950407357632007344e+00
5.170953457900705439e-08,-7.125691195227838762e+03,-2.950670219443542130e+00
5.175136049160628276e-08,-7.125691404836859874e+03,-2.950932232151152412e+00
5.179318640420551113e-08,-7.125691613769346986e+03,-2.951193399180477961e+00
5.183501231680474611e-08,-7.125691822028023125e+03,-2.951453723941336538e+00
5.187683822940397448e-08,-7.125692029615604952e+03,-2.951713209825441275e+00
5.191866414200320285e-08,-7.125692236534794574e+03,-2.951971860209561704e+00
5.196049005460243122e-08,-7.125692442788277731e+03,-2.952229678453693218e+00
5.200231596720165959e-08,-7.125692648378728336e+03,-2.952486667901301320e+00
5.204414187980089457e-08,-7.125692853308812118e+03,-2.952742831881015828e+00
5.208596779240012294e-08,-7.125693057581175708e+03,-2.952998173703679452e+00
5.212779370499935131e-08,-7.125693261198458458e+03,-2.953252696665170873e+00
5.216961961759857968e-08,-7.125693464163279714e+03,-2.953506404045338485e+00
5.221144553019780805e-08,-7.125693666478256091e+03,-2.953759299108217107e+00
5.225327144279704303e-08,-7.125693868145983288e+03,-2.954011385103228804e+00
5.229509735539627140e-08,-7.125694069169046998e+03,-2.954262665261940146e+00
5.233692326799549977e-08,-7.125694269550020181e+03,-2.954513142802949410e+00
5.237874918059472814e-08,-7.125694469291468522e+03,-2.954762820927551825e+00
5.242057509319395650e-08,-7.125694668395938606e+03,-2.955011702822615938e+00
5.246240100579318487e-08,-7.125694866865967924e+03,-2.955259791659234025e+00
5.250422691839241986e-08,-7.125695064704082142e+03,-2.955507090594780006e+00
5.254605283099164823e-08,-7.125695261912791466e+03,-2.955753602769387811e+00
5.258787874359087659e-08,-7.125695458494601553e+03,-2.955999331309916656e+00
5.262970465619010496e-08,-7.125695654451998962e+03,-2.956244279327547186e+00
5.267153056878933333e-08,-7.125695849787461157e+03,-2.956488449919260297e+00
5.271335648138856832e-08,-7.125696044503453777e+03,-2.956731846166176236e+00
5.275518239398779669e-08,-7.125696238602428821e+03,-2.956974471135923821e+00
5.279700830658702505e-08,-7.125696432086830100e+03,-2.957216327881245110e+00
5.283883421918625342e-08,-7.125696624959088695e+03,-2.957457419440099766e+00
5.288066013178548179e-08,-7.125696817221620222e+03,-2.957697748836181972e+00
5.292248604438471016e-08,-7.125697008876836662e+03,-2.957937319078999483e+00
5.296431195698394514e-08,-7.125697199927130896e+03,-2.958176133163712418e+00
5.300613786958317351e-08,-7.125697390374889437e+03,-2.958414194071234515e+00
5.304796378218240188e-08,-7.125697580222486067e+03,-2.958651504768387230e+00
5.308978969478163025e-08,-7.125697769472278196e+03,-2.958888068208206157e+00
5.313161560738085862e-08,-7.125697958126625053e+03,-2.959123887329818459e+00
5.317344151998009360e-08,-7.125698146187860402e+03,-2.959358965057576007e+00
5.321526743257932197e-08,-7.125698333658318006e+03,-2.959593304303355765e+00
5.325709334517855034e-08,-7.125698520540309801e+03,-2.959826907965038334e+00
5.329891925777777871e-08,-7.125698706836147721e+03,-2.960059778926210416e+00
5.334074517037700708e-08,-7.125698892548126423e+03,-2.960291920057137371e+00
5.338257108297624206e-08,-7.125699077678532376e+03,-2.960523334214723690e+00
5.342439699557547043e-08,-7.125699262229638407e+03,-2.960754024242796767e+00
5.346622290817469880e-08,-7.125699446203710067e+03,-2.960983992971733869e+00
5.350804882077392717e-08,-7.125699629603001085e+03,-2.961213243217383440e+00
5.354987473337315553e-08,-7.125699812429754274e+03,-2.961441777784691087e+00
5.359170064597239052e-08,-7.125699994686201535e+03,-2.961669599463579328e+00
5.363352655857161889e-08,-7.125700176374564762e+03,-2.961896711032278695e+00
5.367535247117084726e-08,-7.125700357497056757e+03,-2.962123115254226224e+00
5.371717838377007562e-08,-7.125700538055876677e+03,-2.962348814882179937e+00
5.375900429636930399e-08,-7.125700718053217315e+03,-2.962573812653975569e+00
5.380083020896853236e-08,-7.125700897491261458e+03,-2.962798111296851999e+00
5.384265612156776735e-08,-7.125701076372175521e+03,-2.963021713523247502e+00
5.388448203416699572e-08,-7.125701254698120465e+03,-2.963244622034495901e+00
5.392630794676622408e-08,-7.125701432471250882e+03,-2.963466839518218432e+00
5.396813385936545245e-08,-7.125701609693704086e+03,-2.963688368650655214e+00
5.400995977196468082e-08,-7.125701786367611021e+03,-2.963909212094733459e+00
5.405178568456391581e-08,-7.125701962495092630e+03,-2.964129372501457027e+00
5.409361159716314417e-08,-7.125702138078258940e+03,-2.964348852509868237e+00
5.413543750976237254e-08,-7.125702313119212704e+03,-2.964567654745506431e+00
5.417726342236160091e-08,-7.125702487620044849e+03,-2.964785781823482402e+00
5.421908933496082928e-08,-7.125702661582835390e+03,-2.965003236345357340e+00
5.426091524756005765e-08,-7.125702835009660703e+03,-2.965220020901702114e+00
5.430274116015929263e-08,-7.125703007902578065e+03,-2.965436138070558059e+00
5.434456707275852100e-08,-7.125703180263643844e+03,-2.965651590417957451e+00
5.438639298535774937e-08,-7.125703352094898946e+03,-2.965866380498780597e+00
5.442821889795697774e-08,-7.125703523398382458e+03,-2.966080510854993246e+00
5.447004481055620611e-08,-7.125703694176111640e+03,-2.966293984018862240e+00
5.451187072315544109e-08,-7.125703864430109206e+03,-2.966506802508211749e+00
5.455369663575466946e-08,-7.125704034162376956e+03,-2.966718968831980163e+00
5.459552254835389783e-08,-7.125704203374913050e+03,-2.966930485485546498e+00
5.463734846095312620e-08,-7.125704372069704732e+03,-2.967141354953937160e+00
5.467917437355235456e-08,-7.125704540248731973e+03,-2.967351579710507448e+00
5.472100028615158955e-08,-7.125704707913963830e+03,-2.967561162218122384e+00
5.476282619875081792e-08,-7.125704875067361172e+03,-2.967770104926354069e+00
5.480465211135004629e-08,-7.125705041710873047e+03,-2.967978410275251999e+00
5.484647802394927465e-08,-7.125705207846447593e+03,-2.968186080693517859e+00
5.488830393654850302e-08,-7.125705373476012937e+03,-2.968393118597736802e+00
5.493012984914773801e-08,-7.125705538601495391e+03,-2.968599526394943400e+00
5.497195576174696638e-08,-7.125705703224814897e+03,-2.968805306479912698e+00
5.501378167434619475e-08,-7.125705867347874118e+03,-2.969010461237309606e+00
5.505560758694542311e-08,-7.125706030972574808e+03,-2.969214993040755868e+00
5.509743349954465148e-08,-7.125706194100805988e+03,-2.969418904252214553e+00
5.513925941214387985e-08,-7.125706356734448491e+03,-2.969622197224639937e+00
5.518108532474311484e-08,-7.125706518875379516e+03,-2.969824874298693906e+00
5.522291123734234320e-08,-7.125706680525457159e+03,-2.970026937805116063e+00
5.526473714994157157e-08,-7.125706841686541338e+03,-2.970228390064508339e+00
5.530656306254079994e-08,-7.125707002360480146e+03,-2.970429233385706524e+00
5.534838897514002831e-08,-7.125707162549112581e+03,-2.970629470068173461e+00
5.539021488773926329e-08,-7.125707322254267638e+03,-2.970829102400422528e+00
5.543204080033849166e-08,-7.125707481477767033e+03,-2.971028132660498144e+00
5.547386671293772003e-08,-7.125707640221429756e+03,-2.971226563117254749e+00
5.551569262553694840e-08,-7.125707798487057516e+03,-2.971424396028096826e+00
5.555751853813617677e-08,-7.125707956276451114e+03,-2.971621633639852433e+00
5.559934445073540514e-08,-7.125708113591401343e+03,-2.971818278191286744e+00
5.564117036333464012e-08,-7.125708270433685357e+03,-2.972014331909115459e+00
5.568299627593386849e-08,-7.125708426805082127e+03,-2.972209797010950005e+00
5.572482218853309686e-08,-7.125708582707353344e+03,-2.972404675703129051e+00
5.576664810113232523e-08,-7.125708738142260700e+03,-2.972598970184267220e+00
5.580847401373155359e-08,-7.125708893111552243e+03,-2.972792682641684614e+00
5.585029992633078858e-08,-7.125709047616970565e+03,-2.972985815252712882e+00
5.589212583893001695e-08,-7.125709201660247345e+03,-2.973178370185878716e+00
5.593395175152924532e-08,-7.125709355243115169e+03,-2.973370349598670970e+00
5.597577766412847368e-08,-7.125709508367288436e+03,-2.973561755640543591e+00
5.601760357672770205e-08,-7.125709661034478813e+03,-2.973752590449697308e+00
5.605942948932693704e-08,-7.125709813246389785e+03,-2.973942856156216230e+00
5.610125540192616541e-08,-7.125709965004717560e+03,-2.974132554879683088e+00
5.614308131452539378e-08,-7.125710116311151978e+03,-2.974321688730257485e+00
5.618490722712462214e-08,-7.125710267167371057e+03,-2.974510259809206136e+00
5.622673313972385051e-08,-7.125710417575050087e+03,-2.974698270208503192e+00
5.626855905232308550e-08,-7.125710567535853443e+03,-2.974885722009397604e+00
5.631038496492231387e-08,-7.125710717051440952e+03,-2.975072617285512866e+00
5.635221087752154223e-08,-7.125710866123462438e+03,-2.975258958100952977e+00
5.639403679012077060e-08,-7.125711014753564086e+03,-2.975444746509891214e+00
5.643586270271999897e-08,-7.125711162943377531e+03,-2.975629984557979668e+00
5.647768861531922734e-08,-7.125711310694535314e+03,-2.975814674281666683e+00
5.651951452791846232e-08,-7.125711458008659974e+03,-2.975998817708402910e+00
5.656134044051769069e-08,-7.125711604887364956e+03,-2.976182416856618218e+00
5.660316635311691906e-08,-7.125711751332258245e+03,-2.976365473735341105e+00
5.664499226571614743e-08,-7.125711897344937825e+03,-2.976547990345456363e+00
5.668681817831537580e-08,-7.125712042926998947e+03,-2.976729968678488270e+00
5.672864409091461078e-08,-7.125712188080029591e+03,-2.976911410717675732e+00
5.677047000351383915e-08,-7.125712332805605001e+03,-2.977092318436504570e+00
5.681229591611306752e-08,-7.125712477105302241e+03,-2.977272693801149561e+00
5.685412182871229589e-08,-7.125712620980682004e+03,-2.977452538768011081e+00
5.689594774131152426e-08,-7.125712764433307711e+03,-2.977631855285096663e+00
5.693777365391075262e-08,-7.125712907464726413e+03,-2.977810645291762981e+00
5.697959956650998761e-08,-7.125713050076485160e+03,-2.977988910719608029e+00
5.702142547910921598e-08,-7.125713192270122818e+03,-2.978166653491207683e+00
5.706325139170844435e-08,-7.125713334047168246e+03,-2.978343875519865236e+00
5.710507730430767271e-08,-7.125713475409146668e+03,-2.978520578711861155e+00
5.714690321690690108e-08,-7.125713616357576939e+03,-2.978696764964170907e+00
5.718872912950613607e-08,-7.125713756893970640e+03,-2.978872436166031257e+00
5.723055504210536444e-08,-7.125713897019830256e+03,-2.979047594197818061e+00
5.727238095470459281e-08,-7.125714036736655544e+03,-2.979222240932325683e+00
5.731420686730382117e-08,-7.125714176045936256e+03,-2.979396378234020926e+00
5.735603277990304954e-08,-7.125714314949159416e+03,-2.979570007958422639e+00
5.739785869250228453e-08,-7.125714453447801134e+03,-2.979743131953893620e+00
5.743968460510151290e-08,-7.125714591543335700e+03,-2.979915752060287026e+00
5.748151051770074126e-08,-7.125714729237227402e+03,-2.980087870109710657e+00
5.752333643029996963e-08,-7.125714866530932341e+03,-2.980259487925385642e+00
5.756516234289919800e-08,-7.125715003425909345e+03,-2.980430607324626280e+00
5.760698825549843299e-08,-7.125715139923601782e+03,-2.980601230114683364e+00
5.764881416809766135e-08,-7.125715276025448475e+03,-2.980771358095691603e+00
5.769064008069688972e-08,-7.125715411732885514e+03,-2.980940993060459565e+00
5.773246599329611809e-08,-7.125715547047340806e+03,-2.981110136793177823e+00
5.777429190589534646e-08,-7.125715681970232254e+03,-2.981278791071003020e+00
5.781611781849457483e-08,-7.125715816502979578e+03,-2.981446957662345909e+00
5.785794373109380981e-08,-7.125715950646990677e+03,-2.981614638329723288e+00
5.789976964369303818e-08,-7.125716084403665263e+03,-2.981781834827022859e+00
5.794159555629226655e-08,-7.125716217774404868e+03,-2.981948548899493900e+00
5.798342146889149492e-08,-7.125716350760598289e+03,-2.982114782286796828e+00
5.802524738149072329e-08,-7.125716483363629777e+03,-2.982280536719340791e+00
5.806707329408995827e-08,-7.125716615584882675e+03,-2.982445813921863031e+00
5.810889920668918664e-08,-7.125716747425723042e+03,-2.982610615609836646e+00
5.815072511928841501e-08,-7.125716878887523308e+03,-2.982774943492110697e+00
5.819255103188764338e-08,-7.125717009971644075e+03,-2.982938799270708596e+00
5.823437694448687175e-08,-7.125717140679436852e+03,-2.983102184639407906e+00
5.827620285708610011e-08,-7.125717271012255878e+03,-2.983265101285688559e+00
5.831802876968533510e-08,-7.125717400971442657e+03,-2.983427550888209545e+00
5.835985468228456347e-08,-7.125717530558335966e+03,-2.983589535120258152e+00
5.840168059488379184e-08,-7.125717659774266394e+03,-2.983751055646794548e+00
5.844350650748302020e-08,-7.125717788620561805e+03,-2.983912114125912396e+00
5.848533242008224857e-08,-7.125717917098540966e+03,-2.984072712208515554e+00
5.852715833268148356e-08,-7.125718045209520824e+03,-2.984232851538653364e+00
5.856898424528071193e-08,-7.125718172954811962e+03,-2.984392533753347010e+00
5.861081015787994029e-08,-7.125718300335715867e+03,-2.984551760482055727e+00
5.865263607047916866e-08,-7.125718427353534025e+03,-2.984710533347966432e+00
5.869446198307839703e-08,-7.125718554009554282e+03,-2.984868853967162838e+00
5.873628789567763202e-08,-7.125718680305068119e+03,-2.985026723948849270e+00
5.877811380827686038e-08,-7.125718806241357015e+03,-2.985184144894504676e+00
5.881993972087608875e-08,-7.125718931819691534e+03,-2.985341118400025362e+00
5.886176563347531712e-08,-7.125719057041352244e+03,-2.985497646053766108e+00
5.890359154607454549e-08,-7.125719181907596976e+03,-2.985653729437599768e+00
5.894541745867378048e-08,-7.125719306419688110e+03,-2.985809370127087359e+00
5.898724337127300884e-08,-7.125719430578880747e+03,-2.985964569690254145e+00
5.902906928387223721e-08,-7.125719554386423624e+03,-2.986119329688583068e+00
5.907089519647146558e-08,-7.125719677843561840e+03,-2.986273651678049479e+00
5.911272110907069395e-08,-7.125719800951533216e+03,-2.986427537205544880e+00
5.915454702166992232e-08,-7.125719923711572847e+03,-2.986580987814764221e+00
5.919637293426915730e-08,-7.125720046124905821e+03,-2.986734005040035722e+00
5.923819884686838567e-08,-7.125720168192758138e+03,-2.986886590410260389e+00
5.928002475946761404e-08,-7.125720289916345791e+03,-2.987038745448581611e+00
5.932185067206684241e-08,-7.125720411296883867e+03,-2.987190471670294833e+00
5.936367658466607078e-08,-7.125720532335578355e+03,-2.987341770585642209e+00
5.940550249726530576e-08,-7.125720653033633425e+03,-2.987492643697261308e+00
5.944732840986453413e-08,-7.125720773392241426e+03,-2.987643092502390463e+00
5.948915432246376250e-08,-7.125720893412602891e+03,-2.987793118491259392e+00
5.953098023506299087e-08,-7.125721013095898343e+03,-2.987942723148088842e+00
5.957280614766221923e-08,-7.125721132443315582e+03,-2.988091907951430759e+00
5.961463206026145422e-08,-7.125721251456027858e+03,-2.988240674373247252e+00
5.965645797286068921e-08,-7.125721370135208417e+03,-2.988389023878463835e+00
5.969828388545991096e-08,-7.125721488482025052e+03,-2.988536957927276472e+00
5.974010979805914594e-08,-7.125721606497642824e+03,-2.988684477972331610e+00
5.978193571065836769e-08,-7.125721724183217702e+03,-2.988831585461206419e+00
5.982376162325760268e-08,-7.125721841539902925e+03,-2.988978281835322548e+00
5.986558753585683766e-08,-7.125721958568844457e+03,-2.989124568529314629e+00
5.990741344845605941e-08,-7.125722075271189169e+03,-2.989270446973046447e+00
5.994923936105529440e-08,-7.125722191648073931e+03,-2.989415918588948617e+00
5.999106527365451615e-08,-7.125722307700631063e+03,-2.989560984794563669e+00
6.003289118625375114e-08,-7.125722423429991977e+03,-2.989705647001630329e+00
6.007471709885298612e-08,-7.125722538837279899e+03,-2.989849906614816977e+00
6.011654301145220787e-08,-7.125722653923615326e+03,-2.989993765034122397e+00
6.015836892405144286e-08,-7.125722768690111479e+03,-2.990137223652820531e+00
6.020019483665066461e-08,-7.125722883137879762e+03,-2.990280283859245714e+00
6.024202074924989960e-08,-7.125722997268025210e+03,-2.990422947035405787e+00
6.028384666184913458e-08,-7.125723111081650131e+03,-2.990565214557982632e+00
6.032567257444835633e-08,-7.125723224579849557e+03,-2.990707087796704577e+00
6.036749848704759132e-08,-7.125723337763717609e+03,-2.990848568117542072e+00
6.040932439964681307e-08,-7.125723450634340224e+03,-2.990989656879348590e+00
6.045115031224604805e-08,-7.125723563192799702e+03,-2.991130355435564603e+00
6.049297622484526981e-08,-7.125723675440173793e+03,-2.991270665134616369e+00
6.053480213744450479e-08,-7.125723787377540248e+03,-2.991410587318859449e+00
6.057662805004373978e-08,-7.125723899005964995e+03,-2.991550123325291910e+00
6.061845396264296153e-08,-7.125724010326513962e+03,-2.991689274484706118e+00
6.066027987524219651e-08,-7.125724121340250349e+03,-2.991828042124036635e+00
6.070210578784143150e-08,-7.125724232048227350e+03,-2.991966427563100606e+00
6.074393170044065325e-08,-7.125724342451496341e+03,-2.992104432116343027e+00
6.078575761303988824e-08,-7.125724452551106879e+03,-2.992242057093760899e+00
6.082758352563910999e-08,-7.125724562348103063e+03,-2.992379303799661106e+00
6.086940943823834497e-08,-7.125724671843523538e+03,-2.992516173532214552e+00
6.091123535083757996e-08,-7.125724781038400579e+03,-2.992652667585786741e+00
6.095306126343680171e-08,-7.125724889933764644e+03,-2.992788787247221194e+00
6.099488717603603669e-08,-7.125724998530645280e+03,-2.992924533799967701e+00
6.103671308863525844e-08,-7.125725106830062032e+03,-2.993059908521631396e+00
6.107853900123449343e-08,-7.125725214833032624e+03,-2.993194912684235209e+00
6.112036491383372842e-08,-7.125725322540572961e+03,-2.993329547554941072e+00
6.116219082643295017e-08,-7.125725429953691673e+03,-2.993463814395289635e+00
6.120401673903218515e-08,-7.125725537073390115e+03,-2.993597714462468584e+00
6.124584265163140690e-08,-7.125725643900675095e+03,-2.993731249007481665e+00
6.128766856423064189e-08,-7.125725750436540693e+03,-2.993864419276919264e+00
6.132949447682987687e-08,-7.125725856681980986e+03,-2.993997226512532972e+00
6.137132038942909863e-08,-7.125725962637983685e+03,-2.994129671949714577e+00
6.141314630202833361e-08,-7.125726068305534682e+03,-2.994261756820788101e+00
6.145497221462755536e-08,-7.125726173685615322e+03,-2.994393482350797608e+00
6.149679812722679035e-08,-7.125726278779201493e+03,-2.994524849761720731e+00
6.153862403982602533e-08,-7.125726383587269083e+03,-2.994655860269268111e+00
6.158044995242524708e-08,-7.125726488110782157e+03,-2.994786515084481238e+00
6.162227586502448207e-08,-7.125726592350708415e+03,-2.994916815414029987e+00
6.166410177762370382e-08,-7.125726696308008286e+03,-2.995046762459661949e+00
6.170592769022293881e-08,-7.125726799983641286e+03,-2.995176357417395518e+00
6.174775360282217379e-08,-7.125726903378557836e+03,-2.995305601478706059e+00
6.178957951542139554e-08,-7.125727006493709268e+03,-2.995434495831170718e+00
6.183140542802063053e-08,-7.125727109330040548e+03,-2.995563041655898040e+00
6.187323134061985228e-08,-7.125727211888491183e+03,-2.995691240130772925e+00
6.191505725321908727e-08,-7.125727314170003410e+03,-2.995819092428070096e+00
6.195688316581830902e-08,-7.125727416175508552e+03,-2.995946599714875980e+00
6.199870907841754400e-08,-7.125727517905938839e+03,-2.996073763155321146e+00
6.204053499101677899e-08,-7.125727619362219230e+03,-2.996200583906901027e+00
6.208236090361600074e-08,-7.125727720545271040e+03,-2.996327063123400247e+00
6.212418681621523572e-08,-7.125727821456018319e+03,-2.996453201953831691e+00
6.216601272881445747e-08,-7.125727922095370559e+03,-2.996579001542106102e+00
6.220783864141369246e-08,-7.125728022464246351e+03,-2.996704463028761811e+00
6.224966455401292745e-08,-7.125728122563547004e+03,-2.996829587548018203e+00
6.229149046661214920e-08,-7.125728222394180193e+03,-2.996954376230971384e+00
6.233331637921138418e-08,-7.125728321957049047e+03,-2.997078830203311561e+00
6.237514229181060593e-08,-7.125728421253043962e+03,-2.997202950586538517e+00
6.241696820440984092e-08,-7.125728520283065336e+03,-2.997326738497807064e+00
6.245879411700907590e-08,-7.125728619047999018e+03,-2.997450195049276456e+00
6.250062002960829766e-08,-7.125728717548735403e+03,-2.997573321349261022e+00
6.254244594220753264e-08,-7.125728815786151245e+03,-2.997696118500986273e+00
6.258427185480675439e-08,-7.125728913761132389e+03,-2.997818587603878981e+00
6.262609776740598938e-08,-7.125729011474551044e+03,-2.997940729752723410e+00
6.266792368000522436e-08,-7.125729108927278503e+03,-2.998062546037389531e+00
6.270974959260444611e-08,-7.125729206120186973e+03,-2.998184037544585845e+00
6.275157550520368110e-08,-7.125729303054136835e+03,-2.998305205355248138e+00
6.279340141780290285e-08,-7.125729399729995748e+03,-2.998426050547210675e+00
6.283522733040213784e-08,-7.125729496148620456e+03,-2.998546574193089675e+00
