Rvals*1e9,0a1,0a1,0a1,0a1,0a1,0a1,0a1
2.310061036113400347e-08,-7.127788026488407922e+03,-7.124929838137763909e+03,-7.124116352104651924e+03,-4.623198806713137543e+00,-2.134968346178953702e+00,-1.168656941768301039e+00,-7.941535916281632357e-01
2.314243627373323184e-08,-7.127790278612662405e+03,-7.124931017159909970e+03,-7.124120796047044678e+03,-4.627908526620724494e+00,-2.134956434035004680e+00,-1.173311246882265735e+00,-8.005607538984371718e-01
2.318426218633246021e-08,-7.127792516529882960e+03,-7.124932188692605450e+03,-7.124125204976016903e+03,-4.632588522500192596e+00,-2.134941455778533115e+00,-1.177931020750536018e+00,-8.069217033591264965e-01
2.322608809893169520e-08,-7.127794740342388650e+03,-7.124933352818886306e+03,-7.124129579215713420e+03,-4.637238989938683886e+00,-2.134923501179986527e+00,-1.182516582833522900e+00,-8.132368558230369526e-01
2.326791401153092356e-08,-7.127796950151767305e+03,-7.124934509620556128e+03,-7.124133919086733840e+03,-4.641860123884038458e+00,-2.134902657735223030e+00,-1.187068249014459065e+00,-8.195066226199478887e-01
2.330973992413015193e-08,-7.127799146058875522e+03,-7.124935659178210699e+03,-7.124138224906242613e+03,-4.646452118605397530e+00,-2.134879010713722991e+00,-1.191586331621256933e+00,-8.257314106513797825e-01
2.335156583672938030e-08,-7.127801328163826838e+03,-7.124936801571266187e+03,-7.124142496987958111e+03,-4.651015167682142071e+00,-2.134852643239948833e+00,-1.196071139509828463e+00,-8.319116224503424473e-01
2.339339174932860867e-08,-7.127803496566032663e+03,-7.124937936877959146e+03,-7.124146735642213571e+03,-4.655549463972703528e+00,-2.134823636335628549e+00,-1.200522978073378821e+00,-8.380476562320029466e-01
2.343521766192784365e-08,-7.127805651364154073e+03,-7.124939065175391079e+03,-7.124150941176008018e+03,-4.660055199584129504e+00,-2.134792068972335422e+00,-1.204942149299974563e+00,-8.441399059494467672e-01
2.347704357452707202e-08,-7.127807792656148195e+03,-7.124940186539514798e+03,-7.124155113893043563e+03,-4.664532565864335290e+00,-2.134758018136511115e+00,-1.209328951840038302e+00,-8.501887613453187331e-01
2.351886948712630039e-08,-7.127809920539251834e+03,-7.124941301045186265e+03,-7.124159254093761774e+03,-4.668981753379763511e+00,-2.134721558880467551e+00,-1.213683681013755233e+00,-8.561946080059650299e-01
2.356069539972552876e-08,-7.127812035109985118e+03,-7.124942408766156404e+03,-7.124163362075385521e+03,-4.673402951881165279e+00,-2.134682764358081464e+00,-1.218006628887541742e+00,-8.621578274139656273e-01
2.360252131232475713e-08,-7.127814136464164221e+03,-7.124943509775111124e+03,-7.124167438131971721e+03,-4.677796350303950135e+00,-2.134641705896812347e+00,-1.222298084285600162e+00,-8.680787969950902738e-01
2.364434722492398550e-08,-7.127816224696902282e+03,-7.124944604143663128e+03,-7.124171482554451359e+03,-4.682162136736288893e+00,-2.134598453033784260e+00,-1.226558332855287370e+00,-8.739578901728692895e-01
2.368617313752322048e-08,-7.127818299902596664e+03,-7.124945691942389203e+03,-7.124175495630639489e+03,-4.686500498418530114e+00,-2.134553073553465907e+00,-1.230787657106085842e+00,-8.797954764161795005e-01
2.372799905012244885e-08,-7.127820362174963520e+03,-7.124946773240847506e+03,-7.124179477645320731e+03,-4.690811621707393186e+00,-2.134505633554612647e+00,-1.234986336440160315e+00,-8.855919212848251121e-01
2.376982496272167722e-08,-7.127822411607023241e+03,-7.124947848107570280e+03,-7.124183428880238353e+03,-4.695095692077122962e+00,-2.134456197481416684e+00,-1.239154647189761427e+00,-8.913475864832398621e-01
2.381165087532090559e-08,-7.127824448291094996e+03,-7.124948916610116612e+03,-7.124187349614178856e+03,-4.699352894101967770e+00,-2.134404828157938194e+00,-1.243292862681797839e+00,-8.970628299076224277e-01
2.385347678792013395e-08,-7.127826472318824017e+03,-7.124949978815054237e+03,-7.124191240122979252e+03,-4.703583411434289374e+00,-2.134351586852131000e+00,-1.247401253245057795e+00,-9.027380056881377790e-01
2.389530270051936894e-08,-7.127828483781160685e+03,-7.124951034787995013e+03,-7.124195100679563438e+03,-4.707787426810452480e+00,-2.134296533292697085e+00,-1.251480086273260905e+00,-9.083734642349445831e-01
2.393712861311859731e-08,-7.127830482768392358e+03,-7.124952084593596737e+03,-7.124198931553984039e+03,-4.711965122030002284e+00,-2.134239725731932324e+00,-1.255529626246178587e+00,-9.139695522933444227e-01
2.397895452571782568e-08,-7.127832469370127001e+03,-7.124953128295603165e+03,-7.124202733013501529e+03,-4.716116677921668554e+00,-2.134181220960969405e+00,-1.259550134781576958e+00,-9.195266129741967998e-01
2.402078043831705405e-08,-7.127834443675294096e+03,-7.124954165956820361e+03,-7.124206505322515113e+03,-4.720242274394820470e+00,-2.134121074362729686e+00,-1.263541870655099153e+00,-9.250449858101468248e-01
2.406260635091628241e-08,-7.127836405772170110e+03,-7.124955197639172184e+03,-7.124210248742714612e+03,-4.724342090355885482e+00,-2.134059339937795841e+00,-1.267505089850712752e+00,-9.305250067909984768e-01
2.410443226351551740e-08,-7.127838355748358481e+03,-7.124956223403679360e+03,-7.124213963533033166e+03,-4.728416303752145389e+00,-2.133996070353886498e+00,-1.271440045592163282e+00,-9.359670084127227341e-01
2.414625817611474577e-08,-7.127840293690808721e+03,-7.124957243310503145e+03,-7.124217649949719089e+03,-4.732465091544050040e+00,-2.133931316963584290e+00,-1.275346988372799251e+00,-9.413713197199702343e-01
2.418808408871397414e-08,-7.127842219685820055e+03,-7.124958257418928952e+03,-7.124221308246343142e+03,-4.736488629707441333e+00,-2.133865129846603814e+00,-1.279226165998534004e+00,-9.467382663359169559e-01
2.422991000131320250e-08,-7.127844133819034141e+03,-7.124959265787411823e+03,-7.124224938673872202e+03,-4.740487093202950142e+00,-2.133797557841193182e+00,-1.283077823617671420e+00,-9.520681705225932934e-01
2.427173591391243087e-08,-7.127846036175453264e+03,-7.124960268473566430e+03,-7.124228541480660169e+03,-4.744460656011466604e+00,-2.133728648574015008e+00,-1.286902203751425500e+00,-9.573613512059697683e-01
2.431356182651165924e-08,-7.127847926839439424e+03,-7.124961265534186168e+03,-7.124232116912508900e+03,-4.748409491086171386e+00,-2.133658448495733495e+00,-1.290699546336705250e+00,-9.626181240257716265e-01
2.435538773911089423e-08,-7.127849805894700694e+03,-7.124962257025258623e+03,-7.124235665212655476e+03,-4.752333770371497401e+00,-2.133587002897684659e+00,-1.294470088742483593e+00,-9.678388013681356039e-01
2.439721365171012259e-08,-7.127851673424341243e+03,-7.124963243001981027e+03,-7.124239186621874069e+03,-4.756233664793564131e+00,-2.133514355962630837e+00,-1.298214065824327745e+00,-9.730236924090431838e-01
2.443903956430935096e-08,-7.127853529510809494e+03,-7.124964223518765721e+03,-7.124242681378429552e+03,-4.760109344258184549e+00,-2.133440550766259936e+00,-1.301931709931875458e+00,-9.781731031484850458e-01
2.448086547690857933e-08,-7.127855374235937234e+03,-7.124965198629257429e+03,-7.124246149718173001e+03,-4.763960977631530369e+00,-2.133365629328157098e+00,-1.305623250961679416e+00,-9.832873364562788598e-01
2.452269138950780770e-08,-7.127857207680936881e+03,-7.124966168386338722e+03,-7.124249591874529870e+03,-4.767788732767192172e+00,-2.133289632624070009e+00,-1.309288916374801381e+00,-9.883666920999141237e-01
2.456451730210704268e-08,-7.127859029926401490e+03,-7.124967132842156389e+03,-7.124253008078545463e+03,-4.771592776475772624e+00,-2.133212600618612065e+00,-1.312928931223918072e+00,-9.934114667872806503e-01
2.460634321470627105e-08,-7.127860841052316573e+03,-7.124968092048110520e+03,-7.124256398558898582e+03,-4.775373274533947665e+00,-2.133134572287524566e+00,-1.316543518204806640e+00,-9.984219542054215690e-01
2.464816912730549942e-08,-7.127862641138047366e+03,-7.124969046054889986e+03,-7.124259763541957909e+03,-4.779130391682951284e+00,-2.133055585645053487e+00,-1.320132897651631554e+00,-1.003398445047753551e+00
2.468999503990472779e-08,-7.127864430262367023e+03,-7.124969994912465154e+03,-7.124263103251785651e+03,-4.782864291625726239e+00,-2.132975677762224187e+00,-1.323697287604912676e+00,-1.008341227055947087e+00
2.473182095250395616e-08,-7.127866208503434791e+03,-7.124970938670107898e+03,-7.124266417910165728e+03,-4.786575137023284299e+00,-2.132894884797430279e+00,-1.327236903807415436e+00,-1.013250585055040398e+00
2.477364686510319114e-08,-7.127867975938826930e+03,-7.124971877376399789e+03,-7.124269707736649252e+03,-4.790263089500966132e+00,-2.132813242012286281e+00,-1.330751959747663360e+00,-1.018126800987696923e+00
2.481547277770241951e-08,-7.127869732645518525e+03,-7.124972811079252097e+03,-7.124272972948569986e+03,-4.793928309631855456e+00,-2.132730783802109897e+00,-1.334242666691162649e+00,-1.022970153941214599e+00
2.485729869030164788e-08,-7.127871478699898034e+03,-7.124973739825897610e+03,-7.124276213761049803e+03,-4.797570956960020894e+00,-2.132647543705212367e+00,-1.337709233692127686e+00,-1.027780920191607938e+00
2.489912460290087625e-08,-7.127873214177767295e+03,-7.124974663662915191e+03,-7.124279430387080538e+03,-4.801191189975436480e+00,-2.132563554434886210e+00,-1.341151867644742923e+00,-1.032559373230663269e+00
2.494095051550010462e-08,-7.127874939154354252e+03,-7.124975582636237959e+03,-7.124282623037485791e+03,-4.804789166146788304e+00,-2.132478847895510121e+00,-1.344570773286856369e+00,-1.037305783801183212e+00
2.498277642809933298e-08,-7.127876653704304772e+03,-7.124976496791157842e+03,-7.124285791920990960e+03,-4.808365041875802603e+00,-2.132393455201207821e+00,-1.347966153229049668e+00,-1.042020419924594599e+00
2.502460234069856797e-08,-7.127878357901695381e+03,-7.124977406172340125e+03,-7.124288937244223234e+03,-4.811918972548539841e+00,-2.132307406700707730e+00,-1.351338207998628693e+00,-1.046703546939732110e+00
2.506642825329779634e-08,-7.127880051820027802e+03,-7.124978310823838910e+03,-7.124292059211739797e+03,-4.815451112497735053e+00,-2.132220731984849849e+00,-1.354687136053160268e+00,-1.051355427529004460e+00
2.510825416589702471e-08,-7.127881735532258062e+03,-7.124979210789086210e+03,-7.124295158026085119e+03,-4.818961615026194245e+00,-2.132133459916362828e+00,-1.358013133788949611e+00,-1.055976321750021096e+00
2.515008007849625308e-08,-7.127883409110754656e+03,-7.124980106110929228e+03,-7.124298233887748211e+03,-4.822450632393234571e+00,-2.132045618644595297e+00,-1.361316395608190621e+00,-1.060566487067602592e+00
2.519190599109548144e-08,-7.127885072627351292e+03,-7.124980996831613083e+03,-7.124301286995259034e+03,-4.825918315844216266e+00,-2.131957235615836943e+00,-1.364597113894725933e+00,-1.065126178382425515e+00
2.523373190369471643e-08,-7.127886726153323252e+03,-7.124981882992811734e+03,-7.124304317545160302e+03,-4.829364815567386948e+00,-2.131868337602980112e+00,-1.367855479073632807e+00,-1.069655648063482234e+00
2.527555781629394480e-08,-7.127888369759396483e+03,-7.124982764635622516e+03,-7.124307325732048412e+03,-4.832790280740301370e+00,-2.131778950707235332e+00,-1.371091679623454906e+00,-1.074155145977152115e+00
2.531738372889317317e-08,-7.127890003515754870e+03,-7.124983641800583428e+03,-7.124310311748608910e+03,-4.836194859504399091e+00,-2.131689100389202451e+00,-1.374305902087723519e+00,-1.078624919506894209e+00
2.535920964149240153e-08,-7.127891627492042062e+03,-7.124984514527668580e+03,-7.124313275785607402e+03,-4.839578698985935290e+00,-2.131598811472992683e+00,-1.377498331119763497e+00,-1.083065213597194321e+00
2.540103555409162990e-08,-7.127893241757358737e+03,-7.124985382856320030e+03,-7.124316218031935023e+03,-4.842941945281133087e+00,-2.131508108163377990e+00,-1.380669149494265779e+00,-1.087476270770894482e+00
2.544286146669086489e-08,-7.127894846380287163e+03,-7.124986246825434137e+03,-7.124319138674646638e+03,-4.846284743470336664e+00,-2.131417014071730343e+00,-1.383818538129713449e+00,-1.091858331163844120e+00
2.548468737929009326e-08,-7.127896441428863909e+03,-7.124987106473378844e+03,-7.124322037898925373e+03,-4.849607237620474187e+00,-2.131325552210842744e+00,-1.386946676106405985e+00,-1.096211632539982661e+00
2.552651329188932162e-08,-7.127898026970619867e+03,-7.124987961838000956e+03,-7.124324915888167197e+03,-4.852909570795246097e+00,-2.131233745028287885e+00,-1.390053740703991680e+00,-1.100536410338053050e+00
2.556833920448854999e-08,-7.127899603072549326e+03,-7.124988812956628863e+03,-7.124327772823958185e+03,-4.856191885038228406e+00,-2.131141614405705376e+00,-1.393139907395647858e+00,-1.104832897677438197e+00
2.561016511708777836e-08,-7.127901169801133619e+03,-7.124989659866103466e+03,-7.124330608886110895e+03,-4.859454321386063924e+00,-2.131049181679510518e+00,-1.396205349901949999e+00,-1.109101325402321203e+00
2.565199102968700673e-08,-7.127902727222349313e+03,-7.124990502602743618e+03,-7.124333424252680743e+03,-4.862697019897725070e+00,-2.130956467656961451e+00,-1.399250240195902384e+00,-1.113341922096694026e+00
2.569381694228624171e-08,-7.127904275401662744e+03,-7.124991341202402509e+03,-7.124336219100020571e+03,-4.865920119597969773e+00,-2.130863492619901489e+00,-1.402274748504484858e+00,-1.117554914111572595e+00
2.573564285488547008e-08,-7.127905814404016382e+03,-7.124992175700426742e+03,-7.124338993602721530e+03,-4.869123758558027149e+00,-2.130770276341527492e+00,-1.405279043379128012e+00,-1.121740525596015337e+00
2.577746876748469845e-08,-7.127907344293878850e+03,-7.124993006131709080e+03,-7.124341747933709485e+03,-4.872308073833734099e+00,-2.130676838099565984e+00,-1.408263291655773575e+00,-1.125898978513383719e+00
2.581929468008392682e-08,-7.127908865135202177e+03,-7.124993832530666623e+03,-7.124344482264235012e+03,-4.875473201510637011e+00,-2.130583196690781556e+00,-1.411227658522554274e+00,-1.130030492678260501e+00
2.586112059268315519e-08,-7.127910376991450903e+03,-7.124994654931245350e+03,-7.124347196763882494e+03,-4.878619276684879935e+00,-2.130489370432390839e+00,-1.414172307515090266e+00,-1.134135285767186696e+00
2.590294650528239017e-08,-7.127911879925602989e+03,-7.124995473366956503e+03,-7.124349891600599221e+03,-4.881746433481055192e+00,-2.130395377185626771e+00,-1.417097400542189689e+00,-1.138213573348269669e+00
2.594477241788161854e-08,-7.127913374000137992e+03,-7.124996287870850210e+03,-7.124352566940707220e+03,-4.884854805055576676e+00,-2.130301234355640894e+00,-1.420003097902633682e+00,-1.142265568913831242e+00
2.598659833048084691e-08,-7.127914859277063442e+03,-7.124997098475539133e+03,-7.124355222948953269e+03,-4.887944523599281332e+00,-2.130206958906411430e+00,-1.422889558311732250e+00,-1.146291483888231877e+00
2.602842424308007528e-08,-7.127916335817912113e+03,-7.124997905213213016e+03,-7.124357859788472524e+03,-4.891015720327803074e+00,-2.130112567380645139e+00,-1.425756938906325377e+00,-1.150291527662110846e+00
2.607025015567930365e-08,-7.127917803683729289e+03,-7.124998708115620502e+03,-7.124360477620842175e+03,-4.894068525517559998e+00,-2.130018075892844642e+00,-1.428605395273377709e+00,-1.154265907610850794e+00
2.611207606827853863e-08,-7.127919262935089137e+03,-7.124999507214098230e+03,-7.124363076606092363e+03,-4.897103068483178667e+00,-2.129923500148596993e+00,-1.431435081474180082e+00,-1.158214829116298805e+00
2.615390198087776700e-08,-7.127920713632111983e+03,-7.125000302539566292e+03,-7.124365656902737101e+03,-4.900119477599698570e+00,-2.129828855455182968e+00,-1.434246150036747158e+00,-1.162138495594396526e+00
2.619572789347699537e-08,-7.127922155834437945e+03,-7.125001094122546419e+03,-7.124368218667752444e+03,-4.903117880278855090e+00,-2.129734156730517469e+00,-1.437038752005437958e+00,-1.166037108511358111e+00
2.623755380607622374e-08,-7.127923589601254207e+03,-7.125001881993141978e+03,-7.124370762056623789e+03,-4.906098403022500776e+00,-2.129639418504821080e+00,-1.439813036938025093e+00,-1.169910867409990507e+00
2.627937971867545211e-08,-7.127925014991280477e+03,-7.125002666181073437e+03,-7.124373287223365878e+03,-4.909061171385800115e+00,-2.129544654937871151e+00,-1.442569152924250142e+00,-1.173759969925472380e+00
2.632120563127468047e-08,-7.127926432062808999e+03,-7.125003446715673817e+03,-7.124375794320530076e+03,-4.912006309999860321e+00,-2.129449879828476888e+00,-1.445307246609821350e+00,-1.177584611813860871e+00
2.636303154387391546e-08,-7.127927840873652713e+03,-7.125004223625884151e+03,-7.124378283499191639e+03,-4.914933942570359982e+00,-2.129355106614627680e+00,-1.448027463206302157e+00,-1.181384986966918627e+00
2.640485745647314383e-08,-7.127929241481189820e+03,-7.125004996940274395e+03,-7.124380754909031566e+03,-4.917844191889358285e+00,-2.129260348389931501e+00,-1.450729946515431523e+00,-1.185161287431723443e+00
2.644668336907237220e-08,-7.127930633942351960e+03,-7.125005766687043433e+03,-7.124383208698295675e+03,-4.920737179843688303e+00,-2.129165617908814312e+00,-1.453414838941649689e+00,-1.188913703441376146e+00
2.648850928167160056e-08,-7.127932018313643312e+03,-7.125006532894017255e+03,-7.124385645013821886e+03,-4.923613027401319897e+00,-2.129070927592545459e+00,-1.456082281493991104e+00,-1.192642423421093278e+00
